"","Chromosome","Start","Strand","mean.old","mean.young","mean.diff"
"319189","chr8",3308593,"+",0.7532609,0.1923077,0.5609532
"319193","chr8",3314196,"+",0.7401961,0.06904762,0.6711485
"319216","chr8",3392677,"+",0.04369748,0.5521739,-0.5084764
"319236","chr8",3421359,"+",1,0.4871795,0.5128205
"319242","chr8",3452534,"+",1,0.4642857,0.5357143
"319253","chr8",3482923,"+",0.34375,0.9210526,-0.5773026
"319320","chr8",3657377,"+",0.74375,0.2307692,0.5129808
"319464","chr8",4206226,"+",0.922619,0.25,0.672619
"319471","chr8",4234403,"+",0.9230769,0.354251,0.5688259
"319497","chr8",4277405,"+",0.9210526,0.3333333,0.5877193
"319607","chr8",4727889,"+",0.8809524,0.3333333,0.547619
"319616","chr8",4778340,"+",0.90625,0.3928571,0.5133929
"319622","chr8",4793980,"+",0.875,0.3611111,0.5138889
"319634","chr8",4825509,"+",0.9150327,0.3846154,0.5304173
"319690","chr8",5138333,"+",0.3072727,0.8235294,-0.5162567
"319777","chr8",5615607,"+",0.8571429,0.34375,0.5133929
"319829","chr8",5876983,"+",0.3921569,0.8991597,-0.5070028
"319840","chr8",6014371,"+",0.3636364,1,-0.6363636
"319853","chr8",6115324,"+",0.4112319,1,-0.5887681
"319921","chr8",6763564,"+",0.6777778,0.05,0.6277778
"319956","chr8",7041074,"+",0.8877193,0.3571429,0.5305764
"320017","chr8",7550662,"+",0.0625,0.6048951,-0.5423951
"320107","chr8",8217900,"+",0.8399015,0.3309524,0.5089491
"320113","chr8",8230034,"+",0.2246753,0.7727273,-0.5480519
"320119","chr8",8239854,"+",0.8514493,0.25,0.6014493
"320136","chr8",8298920,"+",0.9423077,0.36,0.5823077
"320160","chr8",8364268,"+",1,0.456044,0.543956
"320166","chr8",8378477,"+",0.06666667,0.7857143,-0.7190476
"320190","chr8",8425608,"+",1,0.4825175,0.5174825
"320218","chr8",8488159,"+",0.7814286,0.1842105,0.597218
"320219","chr8",8488819,"+",0.75,0.1923077,0.5576923
"320263","chr8",8560036,"+",0.8890374,0.375,0.5140374
"320273","chr8",8578822,"+",1,0.4545455,0.5454545
"320311","chr8",8671453,"+",1,0.4490196,0.5509804
"320368","chr8",8794926,"+",0.1648352,0.6666667,-0.5018315
"320439","chr8",8969006,"+",0.1926471,0.875,-0.6823529
"320443","chr8",8969121,"+",0.05,0.5666667,-0.5166667
"320469","chr8",9043594,"+",0.9545455,0.4108696,0.5436759
"320487","chr8",9070382,"+",0.8761905,0.3035714,0.572619
"320564","chr8",9239246,"+",0.2857143,0.8516484,-0.5659341
"320639","chr8",9448797,"+",0.9166667,0.375,0.5416667
"320662","chr8",9571388,"+",0.8425926,0.3,0.5425926
"320710","chr8",9714145,"+",0.09880952,0.6342857,-0.5354762
"320730","chr8",9770154,"+",0.1176471,0.7,-0.5823529
"320744","chr8",9787360,"+",0.3758741,0.9705882,-0.5947141
"320758","chr8",9813838,"+",0.9285714,0.34375,0.5848214
"320793","chr8",9914144,"+",0.9444444,0.4147465,0.5296979
"320838","chr8",10007083,"+",0.6428571,0.14,0.5028571
"320845","chr8",10019311,"+",0.07692308,0.6875,-0.6105769
"320892","chr8",10121617,"+",0.9137931,0.3636364,0.5501567
"320913","chr8",10146275,"+",0.2,0.7238095,-0.5238095
"320973","chr8",10286190,"+",0.9222222,0.3756039,0.5466184
"320988","chr8",10312860,"+",0.974359,0.4166667,0.5576923
"321184","chr8",10685485,"+",0.9444444,0.425,0.5194444
"321212","chr8",10723422,"+",1,0.4479167,0.5520833
"321242","chr8",10769493,"+",0.7825077,0.24,0.5425077
"321258","chr8",10828693,"+",0.84,0.3256579,0.5143421
"321330","chr8",10923518,"+",0.1363636,0.9285714,-0.7922078
"321334","chr8",10928405,"+",0.2833333,0.8214286,-0.5380952
"321361","chr8",10965502,"+",0.6764706,0.1637427,0.5127279
"321375","chr8",11003629,"+",0.2484848,0.8076923,-0.5592075
"321388","chr8",11030818,"+",1,0.3880952,0.6119048
"321419","chr8",11076959,"+",1,0.4603175,0.5396825
"321445","chr8",11149663,"+",0.9722222,0.3555556,0.6166667
"321447","chr8",11151753,"+",0.4454545,0.95,-0.5045455
"321495","chr8",11205732,"+",0.35,0.90625,-0.55625
"321496","chr8",11205743,"+",0.375,0.9166667,-0.5416667
"321517","chr8",11235131,"+",0.2727273,0.8333333,-0.5606061
"321560","chr8",11304182,"+",0.1761905,0.8179487,-0.6417582
"321621","chr8",11395162,"+",0.8795455,0.3125,0.5670455
"321669","chr8",11482841,"+",0.8857143,0.3636364,0.5220779
"321685","chr8",11519115,"+",0.9782609,0.473262,0.5049988
"321712","chr8",11576009,"+",0.8833333,0.2454545,0.6378788
"321728","chr8",11600917,"+",1,0.4411765,0.5588235
"321755","chr8",11667356,"+",0.8875,0.3076923,0.5798077
"321764","chr8",11695452,"+",1,0.4791667,0.5208333
"321816","chr8",11768132,"+",0.9666667,0.4166667,0.55
"321818","chr8",11774222,"+",0.1683007,0.84375,-0.6754493
"321819","chr8",11774224,"+",0.1764706,0.8928571,-0.7163866
"321820","chr8",11774243,"+",0.1111111,0.6376518,-0.5265407
"321827","chr8",11779825,"+",0.02380952,0.5350877,-0.5112782
"321870","chr8",11886398,"+",0.125,0.84375,-0.71875
"321872","chr8",11886405,"+",0.05882353,0.7,-0.6411765
"321925","chr8",11973821,"+",0.9736842,0.45,0.5236842
"321940","chr8",11996946,"+",0.9333333,0.4285714,0.5047619
"321950","chr8",12019517,"+",0.8913043,0.2954545,0.5958498
"322010","chr8",12112112,"+",0.9545455,0.4318182,0.5227273
"322063","chr8",12197136,"+",0.9666667,0.3305556,0.6361111
"322091","chr8",12249052,"+",0.4210526,0.9736842,-0.5526316
"322141","chr8",12327763,"+",0.3653846,0.875,-0.5096154
"322153","chr8",12339126,"+",0.8333333,0.3041958,0.5291375
"322231","chr8",12463874,"+",0.8073529,0.219697,0.587656
"322406","chr8",12718876,"+",0.9194373,0.3772866,0.5421508
"322411","chr8",12726064,"+",0.8636364,0.2186235,0.6450129
"322428","chr8",12755217,"+",1,0.4838235,0.5161765
"322441","chr8",12787692,"+",0.8684211,0.3428571,0.5255639
"322443","chr8",12788351,"+",0.98,0.4642857,0.5157143
"322530","chr8",12948841,"+",0,0.5979021,-0.5979021
"322572","chr8",13039364,"+",0.7877193,0.2301587,0.5575606
"322614","chr8",13091938,"+",0.9615385,0.4583333,0.5032051
"322661","chr8",13202159,"+",0.94,0.3421053,0.5978947
"322666","chr8",13210964,"+",0.96875,0.4426471,0.5261029
"322669","chr8",13220340,"+",0.9411765,0.4090909,0.5320856
"322744","chr8",13410349,"+",0.9041667,0.3055556,0.5986111
"322801","chr8",13472447,"+",0.7222222,0.1902709,0.5319513
"322832","chr8",13516915,"+",0.22,0.7521368,-0.5321368
"322859","chr8",13593591,"+",0.8006993,0.228022,0.5726773
"322925","chr8",13683932,"+",0.9375,0.3958333,0.5416667
"322950","chr8",13746900,"+",0.9761905,0.4333333,0.5428571
"322963","chr8",13784947,"+",0.815,0.2926316,0.5223684
"323068","chr8",13991064,"+",0.7958042,0.2340686,0.5617356
"323087","chr8",14010461,"+",0.4333333,0.9375,-0.5041667
"323110","chr8",14072651,"+",0.9375,0.4117647,0.5257353
"323170","chr8",14163792,"+",0.96,0.45,0.51
"323175","chr8",14178445,"+",1,0.4918478,0.5081522
"323238","chr8",14324040,"+",0.7711397,0.2608696,0.5102701
"323241","chr8",14325042,"+",0.8913043,0.3445378,0.5467665
"323245","chr8",14334656,"+",0.8947368,0.3674242,0.5273126
"323286","chr8",14393461,"+",0.7703349,0.2152778,0.5550572
"323331","chr8",14500863,"+",0.9545455,0.4117647,0.5427807
"323369","chr8",14570515,"+",0.4134615,1,-0.5865385
"323426","chr8",14683650,"+",0.1102564,0.6295455,-0.519289
"323429","chr8",14683774,"+",0.2627841,0.8064516,-0.5436675
"323457","chr8",14729864,"+",0.445098,0.9722222,-0.5271242
"323465","chr8",14746399,"+",0.08823529,0.59,-0.5017647
"323525","chr8",14891803,"+",0.9,0.3461538,0.5538462
"323556","chr8",14940062,"+",1,0.4642857,0.5357143
"323735","chr8",15220820,"+",0.7607143,0.25,0.5107143
"323762","chr8",15270280,"+",0.1666667,0.6857143,-0.5190476
"323813","chr8",15387384,"+",0.4761905,1,-0.5238095
"323841","chr8",15484652,"+",0.8666667,0.2865613,0.5801054
"324019","chr8",16197258,"+",0.8461538,0.3458647,0.5002892
"324155","chr8",16700537,"+",0.1357143,0.650641,-0.5149267
"324179","chr8",16840861,"+",0.7128321,0.1666667,0.5461654
"324193","chr8",16868771,"+",0.2714286,0.8409091,-0.5694805
"324196","chr8",16885254,"+",0.9087302,0.4020833,0.5066468
"324201","chr8",16936822,"+",0.9111111,0.35625,0.5548611
"324316","chr8",17391726,"+",0.3958333,0.9258242,-0.5299908
"324354","chr8",17538102,"+",0.2058824,0.875,-0.6691176
"324375","chr8",17610259,"+",0.9232955,0.3402778,0.5830177
"324410","chr8",17774384,"+",0.86,0.28125,0.57875
"324422","chr8",17836943,"+",0.4642857,0.96875,-0.5044643
"324427","chr8",17860086,"+",0.9545455,0.3461538,0.6083916
"324434","chr8",17889178,"+",0.8257919,0.2727273,0.5530646
"324447","chr8",17940258,"+",1,0.4368132,0.5631868
"324452","chr8",17956844,"+",0.8611111,0.25,0.6111111
"324496","chr8",18087595,"+",0.95,0.39819,0.55181
"324641","chr8",18564383,"+",0.8560372,0.2692308,0.5868064
"324689","chr8",18729404,"+",0.5875,0.07142857,0.5160714
"324700","chr8",18741623,"+",0.9375,0.25,0.6875
"324779","chr8",18921538,"+",0.08333333,0.7403475,-0.6570142
"324787","chr8",18936548,"+",0.6730769,0.1153846,0.5576923
"324829","chr8",19102001,"+",0.1458333,0.7619048,-0.6160714
"324887","chr8",19305947,"+",0.8722222,0.2954545,0.5767677
"324930","chr8",19472737,"+",0.327381,1,-0.672619
"324944","chr8",19527296,"+",1,0.4897436,0.5102564
"325050","chr8",19784994,"+",0.5481884,0.03824424,0.5099442
"325132","chr8",20705498,"+",0.4130435,0.9482759,-0.5352324
"325143","chr8",20875589,"+",0.85,0.3333333,0.5166667
"325183","chr8",21086160,"+",0.9222222,0.2692308,0.6529915
"325241","chr8",21670882,"+",0.9666667,0.4599359,0.5067308
"325261","chr8",21775355,"+",0.9722222,0.45,0.5222222
"325286","chr8",21873296,"+",0.9411765,0.3773784,0.563798
"325317","chr8",21989234,"+",0.7727273,0.25,0.5227273
"325393","chr8",22096136,"+",0.8174603,0.2878151,0.5296452
"325437","chr8",22229151,"+",0.7908654,0.2678571,0.5230082
"325586","chr8",22616731,"+",0.6388889,0.0625,0.5763889
"325587","chr8",22616745,"+",0.5833333,0.04166667,0.5416667
"325599","chr8",22624004,"+",0.3957895,0.9004702,-0.5046807
"325603","chr8",22650252,"+",0.46875,0.9807692,-0.5120192
"325639","chr8",22729819,"+",0.4799465,1,-0.5200535
"325733","chr8",22960962,"+",0.9807692,0.4714286,0.5093407
"325742","chr8",22968058,"+",0.4210526,0.9583333,-0.5372807
"325747","chr8",22976047,"+",0.7166667,0.1428571,0.5738095
"325813","chr8",23088007,"+",0.9545455,0.3181818,0.6363636
"325848","chr8",23138959,"+",0.8892857,0.3804714,0.5088143
"325890","chr8",23221569,"+",0.8628763,0.2435897,0.6192865
"325960","chr8",23398752,"+",0.9736842,0.4545455,0.5191388
"325965","chr8",23401886,"+",0.9444444,0.4280702,0.5163743
"326062","chr8",23624058,"+",1,0.4934066,0.5065934
"326070","chr8",23636286,"+",0.7,0.1904762,0.5095238
"326087","chr8",23672286,"+",0.4507576,0.9736842,-0.5229266
"326164","chr8",23823705,"+",0.9473684,0.4450549,0.5023135
"326309","chr8",24277783,"+",0.9482759,0.3823529,0.5659229
"326314","chr8",24284356,"+",0.3754386,0.8823529,-0.5069143
"326331","chr8",24311932,"+",0.9821429,0.40625,0.5758929
"326346","chr8",24344499,"+",0.7306502,0.1732456,0.5574045
"326347","chr8",24344520,"+",0.7916667,0.2763158,0.5153509
"326375","chr8",24406197,"+",0.9444444,0.4281481,0.5162963
"326453","chr8",24532981,"+",0.8942308,0.3294574,0.5647734
"326471","chr8",24570314,"+",0.3409091,0.9615385,-0.6206294
"326560","chr8",24896018,"+",0.8888889,0.3553241,0.5335648
"326597","chr8",25015027,"+",0.4134615,0.9875,-0.5740385
"326647","chr8",25083267,"+",0.6392544,0.1365854,0.502669
"326706","chr8",25187737,"+",0.2909091,0.7916667,-0.5007576
"326721","chr8",25218203,"+",0,0.6030093,-0.6030093
"326758","chr8",25284686,"+",0.7941176,0.2058824,0.5882353
"326798","chr8",25364286,"+",0.8214286,0.2604167,0.5610119
"326847","chr8",25437138,"+",0.9007937,0.2954545,0.6053391
"326853","chr8",25445525,"+",0.9545455,0.4461722,0.5083732
"326882","chr8",25534965,"+",0.9722222,0.4587912,0.513431
"326887","chr8",25552800,"+",0.9565549,0.4447115,0.5118433
"326937","chr8",25709066,"+",0.7740385,0.1575758,0.6164627
"326948","chr8",25720941,"+",1,0.4152047,0.5847953
"326967","chr8",25780027,"+",0.96875,0.4649123,0.5038377
"327028","chr8",25916000,"+",0.3870968,0.8928571,-0.5057604
"327038","chr8",25932091,"+",0.4730769,1,-0.5269231
"327062","chr8",25993482,"+",0.03571429,0.5656566,-0.5299423
"327063","chr8",25993492,"+",0,0.5090909,-0.5090909
"327075","chr8",26020743,"+",0.3166667,0.9,-0.5833333
"327228","chr8",26382197,"+",1,0.4875,0.5125
"327248","chr8",26432383,"+",1,0.4666667,0.5333333
"327291","chr8",26510903,"+",0.9861111,0.3207237,0.6653874
"327377","chr8",26696262,"+",0.9871795,0.4837662,0.5034133
"327396","chr8",26748320,"+",0.125,0.7459459,-0.6209459
"327464","chr8",26875380,"+",0.611877,0.0625,0.549377
"327554","chr8",27056046,"+",1,0.4285714,0.5714286
"327578","chr8",27108518,"+",0.3899614,0.9328063,-0.5428449
"327607","chr8",27160608,"+",0.375,0.9411765,-0.5661765
"327615","chr8",27172746,"+",0.127709,0.7368421,-0.6091331
"327675","chr8",27265493,"+",0.3125,0.8928571,-0.5803571
"327689","chr8",27279155,"+",0.3277778,0.8333333,-0.5055556
"327995","chr8",28424181,"+",0.9333333,0.43,0.5033333
"328026","chr8",28551606,"+",0.9736842,0.3412698,0.6324144
"328036","chr8",28578935,"+",0.8076923,0.2794118,0.5282805
"328164","chr8",29012511,"+",0.777512,0.2727273,0.5047847
"328195","chr8",29123339,"+",0.1616667,0.6666667,-0.505
"328249","chr8",29286573,"+",1,0.3472727,0.6527273
"328440","chr8",30381593,"+",0.9411765,0.275,0.6661765
"328466","chr8",30528254,"+",0.9642857,0.4615385,0.5027473
"328473","chr8",30565552,"+",0.8225,0.3076923,0.5148077
"328497","chr8",30636315,"+",0.4505495,1,-0.5494505
"328513","chr8",30682539,"+",0.8702791,0.26875,0.6015291
"328582","chr8",30924163,"+",0.2083333,0.7800752,-0.5717419
"328740","chr8",31330054,"+",0.7777778,0.2620192,0.5157585
"328746","chr8",31341930,"+",0.742915,0.2361111,0.5068039
"328757","chr8",31373622,"+",0.07692308,0.6640212,-0.5870981
"328794","chr8",31470198,"+",0.8857143,0.3187135,0.5670008
"329022","chr8",32259302,"+",0.3983871,0.9333333,-0.5349462
"329068","chr8",32464164,"+",0.9230769,0.3551136,0.5679633
"329087","chr8",32596835,"+",0.2166667,0.7938312,-0.5771645
"329143","chr8",32865765,"+",0.9246411,0.3863636,0.5382775
"329161","chr8",32891510,"+",0.8568548,0.3,0.5568548
"329437","chr8",33887161,"+",0.9705882,0.4416667,0.5289216
"329439","chr8",33888684,"+",0.1651786,0.7559524,-0.5907738
"329471","chr8",33939932,"+",0.9722222,0.40625,0.5659722
"329545","chr8",34123790,"+",0.2727273,0.8541667,-0.5814394
"329550","chr8",34137785,"+",0.4391481,0.9583333,-0.5191853
"329582","chr8",34212255,"+",0.9375,0.3729412,0.5645588
"329600","chr8",34281696,"+",0.5796703,0.02941176,0.5502586
"329621","chr8",34325706,"+",0.9115385,0.3,0.6115385
"329626","chr8",34344779,"+",0.8705882,0.366005,0.5045833
"329670","chr8",34439713,"+",0.2212121,0.78125,-0.5600379
"329734","chr8",34622819,"+",0.8928571,0.2619048,0.6309524
"329759","chr8",34692781,"+",0.9444444,0.4035088,0.5409357
"329763","chr8",34706184,"+",0.9642857,0.4117647,0.552521
"329821","chr8",34843314,"+",0.2666667,0.9505376,-0.683871
"329835","chr8",34861633,"+",1,0.4764957,0.5235043
"329888","chr8",35020389,"+",0.975,0.4431818,0.5318182
"329930","chr8",35111396,"+",0.3319444,0.8684211,-0.5364766
"329966","chr8",35189924,"+",0.1190476,0.8181818,-0.6991342
"329967","chr8",35189940,"+",0.125,0.7142857,-0.5892857
"329968","chr8",35189945,"+",0.1166667,0.6309524,-0.5142857
"329991","chr8",35206083,"+",0.7824324,0.1785714,0.603861
"329998","chr8",35227337,"+",0.6916667,0.1651515,0.5265152
"330002","chr8",35235081,"+",0.2651515,0.8229665,-0.557815
"330025","chr8",35298259,"+",0.8095238,0.2587413,0.5507826
"330042","chr8",35351883,"+",0.3044267,0.8636364,-0.5592097
"330047","chr8",35359712,"+",0.9444444,0.3575758,0.5868687
"330070","chr8",35400793,"+",0.9583333,0.3769231,0.5814103
"330074","chr8",35411300,"+",0.2135417,0.7272727,-0.5137311
"330075","chr8",35411699,"+",0.09090909,0.7083333,-0.6174242
"330086","chr8",35430531,"+",0.9545455,0.3969697,0.5575758
"330099","chr8",35455396,"+",1,0.4821429,0.5178571
"330267","chr8",35917779,"+",0.8913043,0.35,0.5413043
"330268","chr8",35919222,"+",0.9473684,0.4090909,0.5382775
"330297","chr8",35974728,"+",1,0.4615385,0.5384615
"330393","chr8",36182196,"+",0.8253968,0.3095238,0.515873
"330396","chr8",36184986,"+",0.1520833,0.6769006,-0.5248173
"330430","chr8",36260764,"+",1,0.4916667,0.5083333
"330436","chr8",36291303,"+",0.4416667,0.975,-0.5333333
"330499","chr8",36463392,"+",0.9666667,0.4210526,0.545614
"330588","chr8",36608927,"+",0.7836538,0.1519231,0.6317308
"330623","chr8",36680053,"+",0.2153846,0.75,-0.5346154
"330669","chr8",36779875,"+",0.95,0.3916667,0.5583333
"330786","chr8",37324209,"+",0.90625,0.3901515,0.5160985
"330787","chr8",37332259,"+",0.3993506,0.9736842,-0.5743336
"330812","chr8",37522909,"+",0.9565217,0.4117647,0.544757
"330817","chr8",37535587,"+",0.9628146,0.4627451,0.5000695
"330826","chr8",37549551,"+",0.8076923,0.2772727,0.5304196
"330855","chr8",37830043,"+",0.9642857,0.3625,0.6017857
"330891","chr8",38111517,"+",0.9761905,0.4347826,0.5414079
"330983","chr8",38761641,"+",0.965103,0.2701149,0.694988
"331016","chr8",39107386,"+",1,0.4655172,0.5344828
"331029","chr8",39256900,"+",0.875,0.3690476,0.5059524
"331057","chr8",39431011,"+",0.9705882,0.4545455,0.5160428
"331229","chr8",40352612,"+",0.9039216,0.1818182,0.7221034
"331244","chr8",40397206,"+",0.8684211,0.35625,0.5121711
"331255","chr8",40418594,"+",0.7471989,0.2412281,0.5059708
"331272","chr8",40448788,"+",0.3897059,0.9642857,-0.5745798
"331321","chr8",40627091,"+",0.8955882,0.3666667,0.5289216
"331322","chr8",40627117,"+",0.3138587,0.8809524,-0.5670937
"331327","chr8",40634168,"+",0.8193277,0.25,0.5693277
"331328","chr8",40642679,"+",0.9663561,0.4438406,0.5225155
"331357","chr8",40755171,"+",0.9736842,0.425,0.5486842
"331414","chr8",40930043,"+",0.8086538,0.3076923,0.5009615
"331442","chr8",41004832,"+",0.9722222,0.4230769,0.5491453
"331546","chr8",41349257,"+",1,0.4047619,0.5952381
"331608","chr8",41530003,"+",0.95,0.4,0.55
"331679","chr8",41823613,"+",0.9166667,0.3897059,0.5269608
"331768","chr8",42421712,"+",0.9166667,0.3571429,0.5595238
"331826","chr8",42733513,"+",0.7777778,0.1912879,0.5864899
"331856","chr8",42968145,"+",0.7928571,0.2153846,0.5774725
"332100","chr8",43955086,"+",0.95,0.3798701,0.5701299
"332153","chr8",44266504,"+",0.9333333,0.3627451,0.5705882
"332183","chr8",44408088,"+",0.7357143,0.1470588,0.5886555
"332184","chr8",44408105,"+",0.5923077,0.08596491,0.5063428
"332275","chr8",44766472,"+",0.6904762,0.1875,0.5029762
"332281","chr8",44802238,"+",0.2666667,0.9285714,-0.6619048
"332299","chr8",44834051,"+",0.3458333,0.8653846,-0.5195513
"332313","chr8",44898268,"+",0.9642857,0.4375,0.5267857
"332327","chr8",44941641,"+",0.7402597,0.1071429,0.6331169
"332360","chr8",44977742,"+",0.9782609,0.4710526,0.5072082
"332369","chr8",44992399,"+",0.925,0.4207459,0.5042541
"332432","chr8",45069471,"+",0.6858974,0.15,0.5358974
"332460","chr8",45131890,"+",0.9210526,0.42,0.5010526
"332464","chr8",45141482,"+",0.9666667,0.4473684,0.5192982
"332545","chr8",45353773,"+",0.4117647,0.9545455,-0.5427807
"332599","chr8",45535854,"+",0,0.5815385,-0.5815385
"332661","chr8",45733170,"+",1,0.4545455,0.5454545
"332805","chr8",46142237,"+",0.3479167,0.9117647,-0.563848
"332828","chr8",46211862,"+",0.09375,0.6307692,-0.5370192
"332834","chr8",46229431,"+",0.9782609,0.45,0.5282609
"332885","chr8",46307823,"+",0.9722222,0.4300699,0.5421523
"332974","chr8",46512999,"+",0.2790476,0.8695652,-0.5905176
"332987","chr8",46550234,"+",0.9285714,0.3808824,0.5476891
"333010","chr8",46601435,"+",0.1136364,0.6427015,-0.5290652
"333031","chr8",46679784,"+",0.96875,0.45,0.51875
"333053","chr8",46737433,"+",0.9473684,0.4230769,0.5242915
"333064","chr8",46755844,"+",0.2289562,0.7833333,-0.5543771
"333070","chr8",46762621,"+",0.8511797,0.3180828,0.5330969
"333082","chr8",46787572,"+",0.1147343,0.7083333,-0.593599
"333107","chr8",46856010,"+",0.931713,0.3282828,0.6034301
"333119","chr8",46889098,"+",0.1428571,0.6745455,-0.5316883
"333174","chr8",47015565,"+",1,0.4416667,0.5583333
"333266","chr8",47241904,"+",0.4619565,0.9761905,-0.514234
"333316","chr8",47322068,"+",0.326087,0.8636364,-0.5375494
"333347","chr8",47370176,"+",0.9642857,0.1875,0.7767857
"333365","chr8",47406402,"+",1,0.4285714,0.5714286
"333541","chr8",47782990,"+",0.8888889,0.3571429,0.531746
"333606","chr8",47918652,"+",1,0.475,0.525
"333607","chr8",47919012,"+",0.9761905,0.475,0.5011905
"333639","chr8",47974847,"+",0.1377709,0.7105263,-0.5727554
"333752","chr8",48153859,"+",0.6428571,0.1304348,0.5124224
"333754","chr8",48153951,"+",0.09090909,0.6367521,-0.545843
"333825","chr8",48272166,"+",0.9600271,0.447479,0.5125481
"333882","chr8",48385986,"+",0.8928571,0.3560606,0.5367965
"334018","chr8",48642776,"+",0.2726046,0.8571429,-0.5845383
"334032","chr8",48682192,"+",0.8814103,0.3653846,0.5160256
"334198","chr8",49044490,"+",0.8928571,0.3516746,0.5411825
"334535","chr8",50534175,"+",0.9230769,0.411828,0.511249
"334580","chr8",50845419,"+",0.9666667,0.4230769,0.5435897
"334599","chr8",50949963,"+",0.9107143,0.3280423,0.582672
"334616","chr8",51020614,"+",0.9615385,0.4571429,0.5043956
"334628","chr8",51097568,"+",0.875,0.3666667,0.5083333
"334710","chr8",51803326,"+",0.8309524,0.1666667,0.6642857
"334777","chr8",52409842,"+",0.3461538,0.9285714,-0.5824176
"334827","chr8",52737355,"+",0.9333333,0.3958333,0.5375
"334856","chr8",52991934,"+",0.46875,0.98,-0.51125
"334877","chr8",53198006,"+",0.7980769,0.2550505,0.5430264
"334896","chr8",53325920,"+",1,0.4386555,0.5613445
"335004","chr8",54086589,"+",0.1625,0.875,-0.7125
"335005","chr8",54086613,"+",0.4019608,0.9230769,-0.5211161
"335006","chr8",54089378,"+",0.1805556,0.752451,-0.5718954
"335082","chr8",54510272,"+",0,0.5227273,-0.5227273
"335088","chr8",54530508,"+",0.1608392,0.75,-0.5891608
"335100","chr8",54564627,"+",0.975,0.35,0.625
"335137","chr8",54763361,"+",1,0.3787879,0.6212121
"335168","chr8",54959367,"+",0.3766234,0.9117647,-0.5351413
"335175","chr8",55012554,"+",0.7632184,0.1623377,0.6008807
"335222","chr8",55394573,"+",0.9333333,0.4,0.5333333
"335232","chr8",55458535,"+",0.86,0.3152941,0.5447059
"335248","chr8",55556667,"+",0.8095238,0.2752613,0.5342625
"335270","chr8",55690791,"+",0.1666667,0.7346154,-0.5679487
"335304","chr8",55940791,"+",0.625,0.08,0.545
"335419","chr8",56619286,"+",0.95,0.3055556,0.6444444
"335431","chr8",56626417,"+",0.75,0.1764706,0.5735294
"335453","chr8",56701925,"+",0.9166667,0.2954545,0.6212121
"335500","chr8",56958217,"+",0.9230769,0.3846154,0.5384615
"335505","chr8",56970461,"+",0.8846154,0.25,0.6346154
"335515","chr8",57001566,"+",1,0.4598662,0.5401338
"335605","chr8",57352766,"+",0.3809524,0.9090909,-0.5281385
"335673","chr8",57485803,"+",0.1388889,0.6470588,-0.5081699
"335708","chr8",57575461,"+",1,0.4924242,0.5075758
"335729","chr8",57600344,"+",0.1775362,0.7692308,-0.5916945
"335753","chr8",57636826,"+",0.2957875,0.9473684,-0.6515809
"335777","chr8",57690106,"+",0.738354,0.2142857,0.5240683
"335782","chr8",57695871,"+",0.2605042,0.8333333,-0.5728291
"335852","chr8",57843250,"+",0.8178138,0.3076923,0.5101215
"335929","chr8",58084422,"+",0.9705882,0.4,0.5705882
"335967","chr8",58314648,"+",0.9666667,0.4254902,0.5411765
"335990","chr8",58492108,"+",0.9814815,0.4558824,0.5255991
"336063","chr8",58969369,"+",0.96875,0.4050802,0.5636698
"336069","chr8",59001074,"+",1,0.4823529,0.5176471
"336098","chr8",59210334,"+",1,0.4645833,0.5354167
"336108","chr8",59296732,"+",0.8986842,0.3157895,0.5828947
"336243","chr8",60217434,"+",0.8095238,0.2513369,0.5581869
"336377","chr8",60953865,"+",0.4886364,1,-0.5113636
"336425","chr8",61221762,"+",0.7896104,0.2142857,0.5753247
"336438","chr8",61255009,"+",0.8756158,0.3119048,0.563711
"336444","chr8",61258474,"+",0.1980519,0.7666667,-0.5686147
"336445","chr8",61258481,"+",0.2833333,0.8944444,-0.6111111
"336447","chr8",61258580,"+",0.125,0.7522523,-0.6272523
"336551","chr8",61447144,"+",0.9106061,0.375,0.5356061
"336583","chr8",61529799,"+",0.3571429,0.8958333,-0.5386905
"336584","chr8",61529906,"+",0.3676471,0.9489664,-0.5813193
"336650","chr8",61702440,"+",0.9045455,0.3416667,0.5628788
"336843","chr8",62753220,"+",0.75,0.2175439,0.5324561
"336965","chr8",63766475,"+",0.9212963,0.4166667,0.5046296
"336980","chr8",63855993,"+",0.98,0.4617647,0.5182353
"336997","chr8",63952351,"+",0.6388889,0.07142857,0.5674603
"336999","chr8",63954009,"+",0.8791667,0.3666667,0.5125
"337020","chr8",64029868,"+",0.2005445,0.859375,-0.6588305
"337022","chr8",64041450,"+",0.1388889,0.6956522,-0.5567633
"337071","chr8",64322398,"+",0.9814815,0.4736842,0.5077973
"337129","chr8",64516044,"+",0.3863636,0.9047619,-0.5183983
"337226","chr8",64831561,"+",0.06818182,0.6897436,-0.6215618
"337348","chr8",65201828,"+",0.8928571,0.3435294,0.5493277
"337394","chr8",65489244,"+",0.8076923,0.30625,0.5014423
"337485","chr8",65976858,"+",0.8204023,0.2329545,0.5874478
"337492","chr8",66024403,"+",1,0.4572193,0.5427807
"337522","chr8",66162011,"+",0.25,0.875,-0.625
"337548","chr8",66258989,"+",0.9038462,0.4,0.5038462
"337553","chr8",66269663,"+",0.791498,0.1958333,0.5956646
